job_id,target,target_column,horizon_windows,family,candidate_id,fold,status,failure,full_training_rows,sampled_training_rows,sampled_training_timestamps,validation_rows,training_origin_start,training_origin_end,maximum_training_target_timestamp,validation_origin_start,validation_origin_end,rows,rmse,mae,mape_percent,r_squared,mape_nonzero_rows,mape_zero_actual_rows,fit_seconds,prediction_seconds
travel_time_h3,travel_time,target_travel_time_h3,3,xgboost,xgb_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.6210332659,0.796787578,24.3476951698,0.5443528847,8400,0,0.061927,0.022857
travel_time_h3,travel_time,target_travel_time_h3,3,xgboost,xgb_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.569676533,0.7072051702,20.4698918317,0.5727299745,8400,0,0.057652,0.022295
travel_time_h3,travel_time,target_travel_time_h3,3,xgboost,xgb_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.6579090795,0.7525016007,19.7002197255,0.5511017522,8400,0,0.060858,0.02154
travel_time_h3,travel_time,target_travel_time_h3,3,xgboost,xgb_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.110964358,0.6149657079,19.1463203837,0.6375426464,8400,0,0.060114,0.020724
travel_time_h3,travel_time,target_travel_time_h3,3,xgboost,xgb_deep,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,2.410117623,0.994801229,23.6261692633,0.3623696428,8325,0,0.05687,0.022165
travel_time_h4,travel_time,target_travel_time_h4,4,linear_regression,linear_default,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,2.0946127193,1.3696318749,48.6855053042,0.2367296004,8400,0,0.030773,0.020679
travel_time_h4,travel_time,target_travel_time_h4,4,linear_regression,linear_default,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,2.0643217208,1.2956925993,44.4203107591,0.2618710185,8400,0,0.034607,0.020809
travel_time_h4,travel_time,target_travel_time_h4,4,linear_regression,linear_default,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,2.165608211,1.4091488318,48.5377332062,0.2330325865,8400,0,0.030513,0.020609
travel_time_h4,travel_time,target_travel_time_h4,4,linear_regression,linear_default,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.7015976312,1.1714953208,39.3205999985,0.1450818004,8400,0,0.030006,0.020121
travel_time_h4,travel_time,target_travel_time_h4,4,linear_regression,linear_default,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,2.8557158414,1.7224660126,51.7253102942,0.1063773489,8300,0,0.030687,0.021006
travel_time_h4,travel_time,target_travel_time_h4,4,decision_tree,tree_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.8025112971,0.8660418876,23.8297934067,0.4347677434,8400,0,0.042179,0.020467
travel_time_h4,travel_time,target_travel_time_h4,4,decision_tree,tree_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,2.0415413603,0.9036367784,22.8814421312,0.2780720456,8400,0,0.04199,0.019943
travel_time_h4,travel_time,target_travel_time_h4,4,decision_tree,tree_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.8273178657,0.8169466066,18.8698362912,0.4539337517,8400,0,0.042887,0.021789
travel_time_h4,travel_time,target_travel_time_h4,4,decision_tree,tree_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.4454434076,0.7586279003,21.5132707356,0.3831025099,8400,0,0.039248,0.020167
travel_time_h4,travel_time,target_travel_time_h4,4,decision_tree,tree_balanced,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,2.6227323467,1.0827406169,22.2052590653,0.246241657,8300,0,0.041442,0.020743
travel_time_h4,travel_time,target_travel_time_h4,4,decision_tree,tree_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,2.0087697289,0.8243321809,20.4080547568,0.2980094629,8400,0,0.047873,0.02285
travel_time_h4,travel_time,target_travel_time_h4,4,decision_tree,tree_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.9226451209,0.8162367978,19.620250144,0.3597114237,8400,0,0.045689,0.020912
travel_time_h4,travel_time,target_travel_time_h4,4,decision_tree,tree_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,2.0366573547,0.8582222313,19.3802674241,0.3216511811,8400,0,0.046325,0.02283
travel_time_h4,travel_time,target_travel_time_h4,4,decision_tree,tree_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.5322145006,0.7783180805,21.7964110791,0.3068137267,8400,0,0.043755,0.020672
travel_time_h4,travel_time,target_travel_time_h4,4,decision_tree,tree_deep,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,2.6077217506,1.0616148254,21.4971930669,0.2548448867,8300,0,0.045339,0.020697
travel_time_h4,travel_time,target_travel_time_h4,4,random_forest,forest_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.6101399158,0.7253823899,19.7476585008,0.5489775286,8400,0,0.049882,0.03649
travel_time_h4,travel_time,target_travel_time_h4,4,random_forest,forest_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.6079071399,0.693777566,18.1553275467,0.5521841917,8400,0,0.052914,0.034782
travel_time_h4,travel_time,target_travel_time_h4,4,random_forest,forest_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.6525039508,0.748652098,18.3031471646,0.5534170416,8400,0,0.049493,0.037173
travel_time_h4,travel_time,target_travel_time_h4,4,random_forest,forest_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.158645922,0.5932843249,17.3615883307,0.6036194895,8400,0,0.051786,0.037393
travel_time_h4,travel_time,target_travel_time_h4,4,random_forest,forest_balanced,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,2.4468229265,0.9926529614,21.6148237142,0.3439615869,8300,0,0.051433,0.034499
travel_time_h4,travel_time,target_travel_time_h4,4,random_forest,forest_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.5941169466,0.6986704888,18.6957570555,0.5579093755,8400,0,0.072394,0.036915
travel_time_h4,travel_time,target_travel_time_h4,4,random_forest,forest_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.5810472377,0.6520971207,16.2592697296,0.5670206495,8400,0,0.062614,0.04097
travel_time_h4,travel_time,target_travel_time_h4,4,random_forest,forest_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.6528875934,0.7203842504,16.4838588893,0.5532096616,8400,0,0.064088,0.036629
travel_time_h4,travel_time,target_travel_time_h4,4,random_forest,forest_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.1269214852,0.5763908892,16.4843096241,0.6250286074,8400,0,0.072422,0.040296
travel_time_h4,travel_time,target_travel_time_h4,4,random_forest,forest_deep,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,2.4278997674,1.0116595313,22.6481651078,0.3540696453,8300,0,0.07387,0.080349
travel_time_h4,travel_time,target_travel_time_h4,4,xgboost,xgb_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.6796385827,0.8974009913,29.6268676848,0.5092021722,8400,0,0.039358,0.021859
travel_time_h4,travel_time,target_travel_time_h4,4,xgboost,xgb_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.6648008587,0.8169256133,25.3254952593,0.5199327545,8400,0,0.037645,0.020472
travel_time_h4,travel_time,target_travel_time_h4,4,xgboost,xgb_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.6611760928,0.8360594372,24.2541199047,0.5487175153,8400,0,0.038379,0.019706
travel_time_h4,travel_time,target_travel_time_h4,4,xgboost,xgb_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.1787084288,0.6772459918,22.7557023242,0.5897736092,8400,0,0.040848,0.020254
travel_time_h4,travel_time,target_travel_time_h4,4,xgboost,xgb_balanced,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,2.5312527293,1.2077541848,33.1826802441,0.2979060919,8300,0,0.040563,0.022165
travel_time_h4,travel_time,target_travel_time_h4,4,xgboost,xgb_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.6125022618,0.7969779337,24.4416499151,0.5476531061,8400,0,0.056903,0.021628
travel_time_h4,travel_time,target_travel_time_h4,4,xgboost,xgb_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.7013796293,0.7528377763,21.2067105092,0.4986050558,8400,0,0.056243,0.021693
travel_time_h4,travel_time,target_travel_time_h4,4,xgboost,xgb_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.7069257229,0.8028093825,22.2678857285,0.5235181309,8400,0,0.065009,0.021939
travel_time_h4,travel_time,target_travel_time_h4,4,xgboost,xgb_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.1127618145,0.5816632344,17.4208250123,0.634392374,8400,0,0.062357,0.020647
travel_time_h4,travel_time,target_travel_time_h4,4,xgboost,xgb_deep,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,2.5085622162,1.095364006,26.8857835,0.3104370158,8300,0,0.065992,0.020158
