model_version,horizon_windows,horizon_minutes,split,dimension,slice_value,actual_label,predicted_label,rows
classical_classification_v1,4,120,validation,road_id,NL-004,Free-flow,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-004,Moderate,Free-flow,25
classical_classification_v1,4,120,validation,road_id,NL-004,Moderate,Moderate,271
classical_classification_v1,4,120,validation,road_id,NL-004,Moderate,Heavy,32
classical_classification_v1,4,120,validation,road_id,NL-004,Moderate,Severe,3
classical_classification_v1,4,120,validation,road_id,NL-004,Heavy,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-004,Heavy,Moderate,18
classical_classification_v1,4,120,validation,road_id,NL-004,Heavy,Heavy,64
classical_classification_v1,4,120,validation,road_id,NL-004,Heavy,Severe,36
classical_classification_v1,4,120,validation,road_id,NL-004,Severe,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-004,Severe,Moderate,1
classical_classification_v1,4,120,validation,road_id,NL-004,Severe,Heavy,20
classical_classification_v1,4,120,validation,road_id,NL-004,Severe,Severe,41
classical_classification_v1,4,120,validation,road_id,NL-005,Free-flow,Free-flow,531
classical_classification_v1,4,120,validation,road_id,NL-005,Free-flow,Moderate,40
classical_classification_v1,4,120,validation,road_id,NL-005,Free-flow,Heavy,8
classical_classification_v1,4,120,validation,road_id,NL-005,Free-flow,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-005,Moderate,Free-flow,19
classical_classification_v1,4,120,validation,road_id,NL-005,Moderate,Moderate,269
classical_classification_v1,4,120,validation,road_id,NL-005,Moderate,Heavy,23
classical_classification_v1,4,120,validation,road_id,NL-005,Moderate,Severe,2
classical_classification_v1,4,120,validation,road_id,NL-005,Heavy,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-005,Heavy,Moderate,17
classical_classification_v1,4,120,validation,road_id,NL-005,Heavy,Heavy,77
classical_classification_v1,4,120,validation,road_id,NL-005,Heavy,Severe,23
classical_classification_v1,4,120,validation,road_id,NL-005,Severe,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-005,Severe,Moderate,1
classical_classification_v1,4,120,validation,road_id,NL-005,Severe,Heavy,19
classical_classification_v1,4,120,validation,road_id,NL-005,Severe,Severe,54
classical_classification_v1,4,120,validation,road_id,NL-006,Free-flow,Free-flow,539
classical_classification_v1,4,120,validation,road_id,NL-006,Free-flow,Moderate,34
classical_classification_v1,4,120,validation,road_id,NL-006,Free-flow,Heavy,8
classical_classification_v1,4,120,validation,road_id,NL-006,Free-flow,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-006,Moderate,Free-flow,26
classical_classification_v1,4,120,validation,road_id,NL-006,Moderate,Moderate,255
classical_classification_v1,4,120,validation,road_id,NL-006,Moderate,Heavy,37
classical_classification_v1,4,120,validation,road_id,NL-006,Moderate,Severe,4
classical_classification_v1,4,120,validation,road_id,NL-006,Heavy,Free-flow,1
classical_classification_v1,4,120,validation,road_id,NL-006,Heavy,Moderate,22
classical_classification_v1,4,120,validation,road_id,NL-006,Heavy,Heavy,61
classical_classification_v1,4,120,validation,road_id,NL-006,Heavy,Severe,30
classical_classification_v1,4,120,validation,road_id,NL-006,Severe,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-006,Severe,Moderate,1
classical_classification_v1,4,120,validation,road_id,NL-006,Severe,Heavy,20
classical_classification_v1,4,120,validation,road_id,NL-006,Severe,Severe,45
classical_classification_v1,4,120,validation,road_id,NL-007,Free-flow,Free-flow,653
classical_classification_v1,4,120,validation,road_id,NL-007,Free-flow,Moderate,42
classical_classification_v1,4,120,validation,road_id,NL-007,Free-flow,Heavy,7
classical_classification_v1,4,120,validation,road_id,NL-007,Free-flow,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-007,Moderate,Free-flow,13
classical_classification_v1,4,120,validation,road_id,NL-007,Moderate,Moderate,171
classical_classification_v1,4,120,validation,road_id,NL-007,Moderate,Heavy,47
classical_classification_v1,4,120,validation,road_id,NL-007,Moderate,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-007,Heavy,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-007,Heavy,Moderate,9
classical_classification_v1,4,120,validation,road_id,NL-007,Heavy,Heavy,55
classical_classification_v1,4,120,validation,road_id,NL-007,Heavy,Severe,29
classical_classification_v1,4,120,validation,road_id,NL-007,Severe,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-007,Severe,Moderate,0
classical_classification_v1,4,120,validation,road_id,NL-007,Severe,Heavy,11
classical_classification_v1,4,120,validation,road_id,NL-007,Severe,Severe,46
classical_classification_v1,4,120,validation,road_id,NL-008,Free-flow,Free-flow,650
classical_classification_v1,4,120,validation,road_id,NL-008,Free-flow,Moderate,55
classical_classification_v1,4,120,validation,road_id,NL-008,Free-flow,Heavy,9
classical_classification_v1,4,120,validation,road_id,NL-008,Free-flow,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-008,Moderate,Free-flow,7
classical_classification_v1,4,120,validation,road_id,NL-008,Moderate,Moderate,169
classical_classification_v1,4,120,validation,road_id,NL-008,Moderate,Heavy,38
classical_classification_v1,4,120,validation,road_id,NL-008,Moderate,Severe,1
classical_classification_v1,4,120,validation,road_id,NL-008,Heavy,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-008,Heavy,Moderate,5
classical_classification_v1,4,120,validation,road_id,NL-008,Heavy,Heavy,64
classical_classification_v1,4,120,validation,road_id,NL-008,Heavy,Severe,27
classical_classification_v1,4,120,validation,road_id,NL-008,Severe,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-008,Severe,Moderate,0
classical_classification_v1,4,120,validation,road_id,NL-008,Severe,Heavy,9
classical_classification_v1,4,120,validation,road_id,NL-008,Severe,Severe,49
classical_classification_v1,4,120,validation,road_id,NL-009,Free-flow,Free-flow,539
classical_classification_v1,4,120,validation,road_id,NL-009,Free-flow,Moderate,41
classical_classification_v1,4,120,validation,road_id,NL-009,Free-flow,Heavy,8
classical_classification_v1,4,120,validation,road_id,NL-009,Free-flow,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-009,Moderate,Free-flow,32
classical_classification_v1,4,120,validation,road_id,NL-009,Moderate,Moderate,254
classical_classification_v1,4,120,validation,road_id,NL-009,Moderate,Heavy,27
classical_classification_v1,4,120,validation,road_id,NL-009,Moderate,Severe,1
classical_classification_v1,4,120,validation,road_id,NL-009,Heavy,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-009,Heavy,Moderate,15
classical_classification_v1,4,120,validation,road_id,NL-009,Heavy,Heavy,70
classical_classification_v1,4,120,validation,road_id,NL-009,Heavy,Severe,33
classical_classification_v1,4,120,validation,road_id,NL-009,Severe,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-009,Severe,Moderate,0
classical_classification_v1,4,120,validation,road_id,NL-009,Severe,Heavy,17
classical_classification_v1,4,120,validation,road_id,NL-009,Severe,Severe,46
classical_classification_v1,4,120,validation,road_id,NL-010,Free-flow,Free-flow,649
classical_classification_v1,4,120,validation,road_id,NL-010,Free-flow,Moderate,52
classical_classification_v1,4,120,validation,road_id,NL-010,Free-flow,Heavy,8
classical_classification_v1,4,120,validation,road_id,NL-010,Free-flow,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-010,Moderate,Free-flow,17
classical_classification_v1,4,120,validation,road_id,NL-010,Moderate,Moderate,154
classical_classification_v1,4,120,validation,road_id,NL-010,Moderate,Heavy,52
classical_classification_v1,4,120,validation,road_id,NL-010,Moderate,Severe,6
classical_classification_v1,4,120,validation,road_id,NL-010,Heavy,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-010,Heavy,Moderate,10
classical_classification_v1,4,120,validation,road_id,NL-010,Heavy,Heavy,58
classical_classification_v1,4,120,validation,road_id,NL-010,Heavy,Severe,33
classical_classification_v1,4,120,validation,road_id,NL-010,Severe,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-010,Severe,Moderate,0
classical_classification_v1,4,120,validation,road_id,NL-010,Severe,Heavy,4
classical_classification_v1,4,120,validation,road_id,NL-010,Severe,Severe,40
classical_classification_v1,4,120,validation,road_id,NL-011,Free-flow,Free-flow,676
classical_classification_v1,4,120,validation,road_id,NL-011,Free-flow,Moderate,52
classical_classification_v1,4,120,validation,road_id,NL-011,Free-flow,Heavy,5
classical_classification_v1,4,120,validation,road_id,NL-011,Free-flow,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-011,Moderate,Free-flow,7
classical_classification_v1,4,120,validation,road_id,NL-011,Moderate,Moderate,150
classical_classification_v1,4,120,validation,road_id,NL-011,Moderate,Heavy,39
classical_classification_v1,4,120,validation,road_id,NL-011,Moderate,Severe,2
classical_classification_v1,4,120,validation,road_id,NL-011,Heavy,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-011,Heavy,Moderate,9
classical_classification_v1,4,120,validation,road_id,NL-011,Heavy,Heavy,61
classical_classification_v1,4,120,validation,road_id,NL-011,Heavy,Severe,32
classical_classification_v1,4,120,validation,road_id,NL-011,Severe,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-011,Severe,Moderate,0
classical_classification_v1,4,120,validation,road_id,NL-011,Severe,Heavy,8
classical_classification_v1,4,120,validation,road_id,NL-011,Severe,Severe,42
classical_classification_v1,4,120,validation,road_id,NL-012,Free-flow,Free-flow,532
classical_classification_v1,4,120,validation,road_id,NL-012,Free-flow,Moderate,40
classical_classification_v1,4,120,validation,road_id,NL-012,Free-flow,Heavy,5
classical_classification_v1,4,120,validation,road_id,NL-012,Free-flow,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-012,Moderate,Free-flow,13
classical_classification_v1,4,120,validation,road_id,NL-012,Moderate,Moderate,289
classical_classification_v1,4,120,validation,road_id,NL-012,Moderate,Heavy,32
classical_classification_v1,4,120,validation,road_id,NL-012,Moderate,Severe,5
classical_classification_v1,4,120,validation,road_id,NL-012,Heavy,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-012,Heavy,Moderate,15
classical_classification_v1,4,120,validation,road_id,NL-012,Heavy,Heavy,68
classical_classification_v1,4,120,validation,road_id,NL-012,Heavy,Severe,23
classical_classification_v1,4,120,validation,road_id,NL-012,Severe,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-012,Severe,Moderate,0
classical_classification_v1,4,120,validation,road_id,NL-012,Severe,Heavy,11
classical_classification_v1,4,120,validation,road_id,NL-012,Severe,Severe,50
classical_classification_v1,4,120,validation,road_id,NL-013,Free-flow,Free-flow,536
classical_classification_v1,4,120,validation,road_id,NL-013,Free-flow,Moderate,49
classical_classification_v1,4,120,validation,road_id,NL-013,Free-flow,Heavy,5
classical_classification_v1,4,120,validation,road_id,NL-013,Free-flow,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-013,Moderate,Free-flow,15
classical_classification_v1,4,120,validation,road_id,NL-013,Moderate,Moderate,271
classical_classification_v1,4,120,validation,road_id,NL-013,Moderate,Heavy,31
classical_classification_v1,4,120,validation,road_id,NL-013,Moderate,Severe,3
classical_classification_v1,4,120,validation,road_id,NL-013,Heavy,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-013,Heavy,Moderate,16
classical_classification_v1,4,120,validation,road_id,NL-013,Heavy,Heavy,61
classical_classification_v1,4,120,validation,road_id,NL-013,Heavy,Severe,30
classical_classification_v1,4,120,validation,road_id,NL-013,Severe,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-013,Severe,Moderate,0
classical_classification_v1,4,120,validation,road_id,NL-013,Severe,Heavy,20
classical_classification_v1,4,120,validation,road_id,NL-013,Severe,Severe,46
classical_classification_v1,4,120,validation,road_id,NL-014,Free-flow,Free-flow,684
classical_classification_v1,4,120,validation,road_id,NL-014,Free-flow,Moderate,41
classical_classification_v1,4,120,validation,road_id,NL-014,Free-flow,Heavy,8
classical_classification_v1,4,120,validation,road_id,NL-014,Free-flow,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-014,Moderate,Free-flow,13
classical_classification_v1,4,120,validation,road_id,NL-014,Moderate,Moderate,150
classical_classification_v1,4,120,validation,road_id,NL-014,Moderate,Heavy,45
classical_classification_v1,4,120,validation,road_id,NL-014,Moderate,Severe,2
classical_classification_v1,4,120,validation,road_id,NL-014,Heavy,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-014,Heavy,Moderate,3
classical_classification_v1,4,120,validation,road_id,NL-014,Heavy,Heavy,52
classical_classification_v1,4,120,validation,road_id,NL-014,Heavy,Severe,37
classical_classification_v1,4,120,validation,road_id,NL-014,Severe,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-014,Severe,Moderate,0
classical_classification_v1,4,120,validation,road_id,NL-014,Severe,Heavy,10
classical_classification_v1,4,120,validation,road_id,NL-014,Severe,Severe,38
classical_classification_v1,4,120,validation,road_id,NL-015,Free-flow,Free-flow,534
classical_classification_v1,4,120,validation,road_id,NL-015,Free-flow,Moderate,33
classical_classification_v1,4,120,validation,road_id,NL-015,Free-flow,Heavy,3
classical_classification_v1,4,120,validation,road_id,NL-015,Free-flow,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-015,Moderate,Free-flow,21
classical_classification_v1,4,120,validation,road_id,NL-015,Moderate,Moderate,274
classical_classification_v1,4,120,validation,road_id,NL-015,Moderate,Heavy,38
classical_classification_v1,4,120,validation,road_id,NL-015,Moderate,Severe,3
classical_classification_v1,4,120,validation,road_id,NL-015,Heavy,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-015,Heavy,Moderate,16
classical_classification_v1,4,120,validation,road_id,NL-015,Heavy,Heavy,63
classical_classification_v1,4,120,validation,road_id,NL-015,Heavy,Severe,30
classical_classification_v1,4,120,validation,road_id,NL-015,Severe,Free-flow,0
classical_classification_v1,4,120,validation,road_id,NL-015,Severe,Moderate,0
classical_classification_v1,4,120,validation,road_id,NL-015,Severe,Heavy,22
classical_classification_v1,4,120,validation,road_id,NL-015,Severe,Severe,46
classical_classification_v1,4,120,validation,road_id,NL-016,Free-flow,Free-flow,587
classical_classification_v1,4,120,validation,road_id,NL-016,Free-flow,Moderate,63
classical_classification_v1,4,120,validation,road_id,NL-016,Free-flow,Heavy,6
classical_classification_v1,4,120,validation,road_id,NL-016,Free-flow,Severe,0
classical_classification_v1,4,120,validation,road_id,NL-016,Moderate,Free-flow,28
